Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion
43,No,Travel_Rarely,Human Resources,2,Bachelors,1778,2,Male,97,3,Human Resources,4,Single,3539,No,13,10,9,7,1
34,No,Travel_Rarely,Sales,3,Associates,1779,4,Female,32,1,Sales Executive,4,Single,6029,No,12,6,2,2,2
21,Yes,Travel_Rarely,Sales,7,High School,1780,2,Male,31,3,Sales Representative,2,Single,2679,No,13,1,1,0,1
38,No,Travel_Rarely,Research & Development,6,Associates,1782,4,Female,40,2,Laboratory Technician,3,Married,3702,No,11,5,5,4,0
22,Yes,Travel_Rarely,Research & Development,8,High School,1783,3,Female,79,3,Laboratory Technician,1,Married,2398,Yes,17,1,1,0,0
31,No,Travel_Rarely,Sales,29,Masters,1784,1,Female,91,2,Sales Executive,4,Married,5468,No,14,13,12,7,5
51,No,Travel_Rarely,Research & Development,3,Bachelors,1786,1,Female,53,3,Manager,3,Married,13116,No,11,15,2,2,2
37,No,Travel_Rarely,Sales,9,Associates,1787,2,Male,46,2,Sales Executive,2,Married,4189,No,14,5,5,2,0
46,No,Travel_Rarely,Research & Development,2,Masters,1789,3,Male,46,3,Research Director,4,Divorced,19328,Yes,17,24,2,1,2
36,No,Travel_Rarely,Research & Development,10,Bachelors,1790,4,Male,90,3,Healthcare Representative,1,Married,8321,Yes,13,15,12,8,5
44,Yes,Travel_Frequently,Research & Development,1,Associates,1792,3,Male,99,3,Research Scientist,2,Divorced,2342,Yes,12,6,5,3,2
37,No,Travel_Rarely,Human Resources,8,Associates,1794,3,Male,89,3,Human Resources,2,Divorced,4071,No,13,19,10,0,4
35,Yes,Travel_Rarely,Sales,27,Bachelors,1797,3,Male,84,3,Sales Executive,4,Single,5813,Yes,18,10,10,7,7
33,No,Travel_Rarely,Research & Development,8,Masters,1798,4,Male,90,4,Research Scientist,1,Married,3143,No,19,14,10,8,7
28,No,Travel_Rarely,Research & Development,1,Bachelors,1799,3,Male,82,3,Research Scientist,4,Married,2044,No,11,5,5,3,0
39,No,Travel_Rarely,Research & Development,10,High School,1800,3,Male,65,3,Research Director,3,Single,13464,No,21,9,4,3,2
46,No,Non-Travel,Sales,26,Associates,1801,2,Male,98,2,Sales Executive,2,Single,7991,No,15,6,2,2,2
40,No,Travel_Rarely,Research & Development,2,Associates,1802,3,Female,99,3,Laboratory Technician,1,Married,3377,No,17,7,4,3,0
42,No,Travel_Rarely,Research & Development,13,Bachelors,1803,2,Male,95,4,Healthcare Representative,1,Married,5538,No,18,10,0,0,0
35,No,Non-Travel,Research & Development,2,Associates,1804,2,Male,90,3,Manufacturing Director,4,Divorced,5762,No,14,15,7,7,1
38,No,Non-Travel,Human Resources,2,Bachelors,1805,1,Male,100,3,Human Resources,2,Divorced,2592,No,13,13,11,10,3
34,Yes,Travel_Frequently,Research & Development,9,Masters,1807,4,Male,93,3,Laboratory Technician,1,Married,5346,No,17,11,7,1,0
37,Yes,Travel_Rarely,Research & Development,10,Masters,1809,4,Male,58,3,Manufacturing Director,1,Single,4213,No,15,10,10,3,0
39,No,Travel_Frequently,Sales,20,Bachelors,1812,3,Male,83,3,Sales Executive,4,Divorced,4127,No,18,7,2,1,2
43,No,Non-Travel,Research & Development,9,Bachelors,1813,1,Male,52,3,Research Scientist,3,Single,2438,No,13,7,3,2,1
41,No,Travel_Rarely,Research & Development,5,Bachelors,1814,2,Male,85,4,Healthcare Representative,2,Single,6870,No,12,11,3,2,1
41,No,Travel_Rarely,Sales,4,High School,1815,3,Female,81,3,Sales Executive,3,Divorced,10447,Yes,13,23,22,14,13
30,No,Travel_Rarely,Research & Development,10,Bachelors,1816,1,Female,64,3,Manufacturing Director,3,Single,9667,No,14,9,7,7,0
26,Yes,Travel_Rarely,Human Resources,20,Associates,1818,4,Female,69,3,Human Resources,2,Married,2148,Yes,11,6,5,1,1
46,Yes,Travel_Rarely,Research & Development,21,Associates,1821,4,Female,66,3,Healthcare Representative,2,Married,8926,No,22,13,9,7,3
40,No,Travel_Rarely,Research & Development,1,Bachelors,1822,3,Female,52,3,Healthcare Representative,4,Divorced,6513,No,17,12,5,3,0
34,No,Travel_Rarely,Sales,8,Associates,1823,2,Male,92,4,Sales Executive,3,Married,6799,No,21,10,10,8,4
58,No,Non-Travel,Sales,2,Bachelors,1824,2,Male,52,3,Manager,2,Divorced,16291,No,22,37,16,9,14
35,No,Travel_Rarely,Research & Development,23,Masters,1826,2,Male,91,1,Laboratory Technician,3,Married,2705,No,16,6,5,4,0
47,No,Travel_Rarely,Research & Development,4,Bachelors,1827,3,Female,92,2,Manufacturing Director,2,Divorced,10333,Yes,12,28,22,11,14
40,No,Travel_Rarely,Research & Development,12,Bachelors,1829,2,Female,47,3,Healthcare Representative,1,Divorced,4448,No,12,15,7,4,7
54,No,Travel_Rarely,Research & Development,7,Masters,1830,4,Female,68,3,Research Scientist,4,Married,6854,No,15,14,7,1,1
31,No,Travel_Frequently,Sales,7,Masters,1833,1,Female,68,3,Sales Executive,1,Married,9637,No,14,9,3,2,2
28,No,Travel_Rarely,Research & Development,1,Bachelors,1834,3,Female,67,3,Research Scientist,1,Married,3591,No,25,3,3,2,1
38,No,Travel_Rarely,Sales,2,Masters,1835,2,Female,77,1,Sales Representative,4,Married,5405,Yes,20,20,4,2,0
26,No,Travel_Rarely,Sales,10,Bachelors,1836,3,Male,46,3,Sales Executive,4,Single,4684,No,13,5,5,3,1
58,No,Travel_Frequently,Research & Development,15,Masters,1837,1,Male,87,3,Research Director,3,Married,15787,Yes,14,23,2,2,2
18,No,Non-Travel,Research & Development,14,Bachelors,1839,2,Female,33,3,Research Scientist,3,Single,1514,No,16,0,0,0,0
31,Yes,Travel_Rarely,Human Resources,18,Doctorate,1842,4,Male,89,4,Human Resources,1,Married,2956,No,17,2,1,0,0
29,Yes,Travel_Rarely,Human Resources,13,Bachelors,1844,1,Male,56,2,Human Resources,1,Divorced,2335,Yes,15,4,2,2,2
45,No,Non-Travel,Sales,2,Masters,1845,3,Female,67,3,Sales Executive,3,Married,5154,No,22,10,8,7,5
36,No,Travel_Rarely,Research & Development,2,Masters,1847,4,Female,73,3,Research Scientist,2,Married,6962,Yes,22,15,1,0,0
43,No,Travel_Frequently,Sales,2,Masters,1849,1,Male,92,3,Sales Executive,4,Married,5675,No,20,7,7,7,7
27,No,Travel_Frequently,Research & Development,5,Associates,1850,4,Female,53,3,Laboratory Technician,4,Single,2379,Yes,14,6,5,4,0
29,No,Travel_Frequently,Research & Development,20,High School,1852,4,Male,40,3,Laboratory Technician,4,Married,3812,No,13,11,11,8,3
32,No,Travel_Frequently,Sales,10,Masters,1853,4,Male,79,3,Sales Executive,4,Single,4648,No,13,4,0,0,0
42,No,Non-Travel,Research & Development,10,Masters,1854,3,Male,38,3,Research Scientist,3,Married,2936,No,22,10,6,3,3
47,No,Travel_Rarely,Research & Development,9,Masters,1856,2,Female,64,3,Laboratory Technician,3,Single,2105,No,12,7,2,2,2
46,No,Travel_Rarely,Research & Development,2,Associates,1857,4,Male,82,3,Manufacturing Director,4,Divorced,8578,No,14,12,9,8,4
28,No,Non-Travel,Human Resources,1,Associates,1858,3,Male,43,3,Human Resources,4,Divorced,2706,No,15,3,3,2,2
29,No,Travel_Rarely,Research & Development,29,High School,1859,4,Male,93,1,Healthcare Representative,3,Divorced,6384,No,17,11,7,0,1
42,No,Travel_Rarely,Research & Development,8,Bachelors,1860,4,Male,81,3,Laboratory Technician,3,Single,3968,No,13,8,0,0,0
32,Yes,Travel_Rarely,Sales,2,Masters,1862,3,Male,82,2,Sales Executive,2,Single,9907,Yes,12,7,2,2,2
46,No,Travel_Rarely,Sales,3,Bachelors,1863,1,Female,45,4,Sales Executive,1,Divorced,13225,No,12,25,19,17,2
27,No,Travel_Rarely,Sales,23,High School,1864,2,Female,36,2,Sales Representative,3,Married,3540,No,21,9,9,8,5
29,No,Travel_Rarely,Human Resources,6,High School,1865,4,Male,87,2,Human Resources,2,Married,2804,No,11,1,1,0,0
43,No,Travel_Rarely,Research & Development,6,Bachelors,1866,1,Female,81,2,Manager,3,Married,19392,No,13,21,16,12,6
48,No,Travel_Rarely,Research & Development,10,Bachelors,1867,4,Male,91,2,Research Director,2,Married,19665,No,12,29,22,10,12
29,Yes,Travel_Frequently,Research & Development,24,Associates,1868,4,Male,73,2,Research Scientist,4,Single,2439,Yes,24,1,1,0,1
46,Yes,Travel_Rarely,Sales,10,Bachelors,1869,3,Female,64,3,Sales Executive,2,Married,7314,No,21,14,8,7,0
27,No,Travel_Frequently,Research & Development,15,Bachelors,1870,4,Female,77,2,Research Scientist,1,Married,4774,No,19,8,7,6,7
39,No,Travel_Rarely,Research & Development,19,Masters,1871,4,Male,41,3,Research Scientist,4,Divorced,3902,No,14,7,2,2,2
55,No,Travel_Rarely,Research & Development,2,Masters,1873,2,Male,98,2,Research Scientist,4,Married,2662,No,20,19,5,2,0
28,No,Travel_Rarely,Sales,3,Bachelors,1875,2,Female,78,3,Sales Representative,2,Married,2856,No,19,1,1,0,0
30,Yes,Travel_Rarely,Sales,9,Bachelors,1876,2,Male,89,3,Sales Representative,4,Single,1081,No,13,1,1,0,0
22,Yes,Travel_Rarely,Research & Development,7,High School,1878,4,Male,75,3,Research Scientist,2,Single,2472,Yes,23,1,1,0,0
36,No,Travel_Rarely,Sales,10,Masters,1880,2,Female,63,2,Sales Executive,3,Married,5673,Yes,13,10,10,9,1
31,No,Travel_Rarely,Research & Development,20,Bachelors,1881,2,Male,89,3,Laboratory Technician,3,Divorced,4197,No,11,10,10,8,0
34,No,Travel_Rarely,Sales,4,Bachelors,1882,3,Male,64,3,Sales Executive,4,Married,9713,Yes,13,9,5,3,1
29,No,Travel_Rarely,Research & Development,7,Bachelors,1883,4,Male,59,3,Laboratory Technician,1,Single,2062,No,14,11,3,2,1
37,No,Travel_Rarely,Research & Development,7,Masters,1885,4,Male,78,3,Research Scientist,1,Married,4284,Yes,22,16,5,3,0
35,No,Travel_Rarely,Research & Development,16,Associates,1886,4,Female,44,2,Manufacturing Director,2,Married,4788,Yes,11,4,3,2,0
45,No,Travel_Rarely,Research & Development,25,Associates,1888,2,Female,93,2,Manufacturing Director,4,Married,5906,No,13,10,9,8,3
36,No,Travel_Frequently,Human Resources,2,High School,1890,2,Male,94,2,Human Resources,4,Single,3886,No,21,10,10,1,0
40,No,Travel_Rarely,Research & Development,1,Masters,1892,1,Male,98,3,Manager,1,Divorced,16823,No,11,22,19,7,11
26,No,Travel_Rarely,Research & Development,1,Associates,1893,2,Female,90,2,Research Scientist,3,Married,2933,Yes,13,1,1,0,1
27,No,Travel_Rarely,Sales,2,Associates,1898,1,Female,89,4,Sales Executive,3,Single,6500,No,14,9,8,7,0
48,No,Travel_Frequently,Research & Development,22,Bachelors,1900,4,Female,58,3,Manager,4,Divorced,17174,No,11,24,22,17,4
44,No,Travel_Rarely,Research & Development,1,Masters,1903,2,Male,78,4,Healthcare Representative,1,Married,5033,No,15,10,2,0,2
34,Yes,Non-Travel,Research & Development,16,Masters,1905,4,Male,85,1,Research Scientist,1,Married,2307,Yes,23,5,5,2,3
56,Yes,Travel_Rarely,Research & Development,24,Associates,1907,1,Male,97,3,Laboratory Technician,4,Single,2587,No,16,5,4,2,1
36,No,Travel_Rarely,Sales,17,Associates,1908,3,Male,33,2,Sales Executive,2,Married,5507,No,16,12,4,2,1
41,No,Travel_Rarely,Sales,8,Bachelors,1909,3,Female,54,3,Sales Executive,2,Married,4393,No,21,14,5,4,1
42,No,Travel_Rarely,Research & Development,6,Bachelors,1911,3,Male,83,3,Research Director,1,Married,13348,No,13,18,13,7,5
31,No,Travel_Rarely,Sales,10,Associates,1912,3,Female,86,3,Sales Executive,4,Divorced,6583,Yes,11,8,5,2,1
34,No,Travel_Rarely,Sales,3,High School,1915,4,Female,75,2,Sales Executive,4,Married,8103,Yes,12,9,4,2,0
31,No,Travel_Rarely,Research & Development,4,Bachelors,1916,1,Female,62,4,Laboratory Technician,3,Divorced,3978,No,12,4,2,2,2
26,No,Travel_Frequently,Research & Development,6,Bachelors,1918,3,Male,61,4,Laboratory Technician,4,Married,2544,No,18,8,7,7,7
45,No,Travel_Frequently,Research & Development,1,Masters,1922,2,Male,44,3,Healthcare Representative,3,Single,5399,No,12,12,4,2,0
33,No,Travel_Rarely,Sales,10,Masters,1924,2,Male,43,3,Sales Executive,3,Single,5487,No,14,10,10,4,0
28,No,Travel_Frequently,Sales,1,Associates,1927,3,Male,42,2,Sales Executive,4,Married,6834,Yes,12,7,7,7,0
29,Yes,Travel_Frequently,Sales,24,Bachelors,1928,3,Male,45,4,Sales Representative,1,Single,1091,No,17,1,1,0,0
39,No,Non-Travel,Sales,21,Masters,1929,1,Female,32,1,Sales Executive,3,Married,5736,No,19,10,3,2,1
27,No,Travel_Rarely,Research & Development,2,Masters,1931,2,Male,41,3,Research Scientist,2,Married,2226,No,11,6,5,3,1
34,No,Travel_Frequently,Research & Development,22,Masters,1932,3,Male,86,2,Research Scientist,4,Married,5747,Yes,15,16,15,10,6
28,Yes,Travel_Rarely,Sales,13,Associates,1933,4,Female,84,3,Sales Executive,3,Single,9854,Yes,11,6,2,0,2
47,No,Non-Travel,Research & Development,14,Masters,1934,3,Male,64,3,Research Scientist,2,Married,5467,No,18,16,8,7,1
56,No,Travel_Rarely,Sales,11,Doctorate,1935,4,Female,89,2,Sales Executive,1,Married,5380,No,16,6,0,0,0
39,No,Travel_Rarely,Research & Development,9,Associates,1936,1,Male,87,3,Manufacturing Director,1,Married,5151,No,25,10,10,0,7
38,No,Travel_Frequently,Research & Development,8,Bachelors,1937,4,Female,58,2,Research Scientist,2,Divorced,2133,Yes,16,20,20,11,0
58,No,Travel_Rarely,Sales,21,Bachelors,1938,4,Female,72,3,Manager,4,Married,17875,Yes,13,29,1,0,0
32,Yes,Travel_Frequently,Research & Development,5,Associates,1939,1,Female,47,4,Research Scientist,3,Single,2432,Yes,14,8,4,1,0
38,No,Travel_Rarely,Research & Development,9,Associates,1940,2,Male,71,3,Research Scientist,4,Divorced,4771,No,19,10,5,2,0
49,No,Travel_Frequently,Research & Development,2,High School,1941,2,Male,42,3,Research Director,4,Married,19161,No,15,28,5,4,4
42,No,Travel_Rarely,Sales,12,Masters,1943,2,Male,77,3,Sales Executive,4,Divorced,5087,Yes,12,14,0,0,0
27,Yes,Travel_Frequently,Human Resources,22,Bachelors,1944,1,Female,58,2,Human Resources,2,Married,2863,No,12,1,1,0,0
35,No,Travel_Rarely,Sales,18,Masters,1945,2,Male,71,3,Sales Executive,1,Married,5561,No,16,6,5,3,0
28,No,Non-Travel,Research & Development,16,Bachelors,1947,3,Male,49,3,Research Scientist,3,Single,2144,No,14,5,5,3,1
31,No,Non-Travel,Research & Development,3,Associates,1948,3,Male,48,3,Research Scientist,1,Divorced,3065,Yes,13,4,4,2,2
36,No,Non-Travel,Research & Development,9,Masters,1949,1,Male,66,4,Laboratory Technician,2,Married,2810,No,22,5,5,4,0
34,No,Travel_Rarely,Sales,1,Bachelors,1950,1,Male,32,3,Sales Executive,4,Single,9888,No,21,14,14,8,2
34,No,Travel_Rarely,Sales,13,Masters,1951,4,Male,39,3,Sales Executive,3,Divorced,8628,No,18,9,8,7,1
26,No,Travel_Rarely,Research & Development,1,Bachelors,1952,3,Male,95,3,Laboratory Technician,1,Single,2867,No,13,8,7,7,7
29,No,Travel_Rarely,Research & Development,1,Bachelors,1954,1,Male,89,3,Healthcare Representative,1,Married,5373,No,12,6,5,3,0
32,No,Non-Travel,Research & Development,15,Masters,1955,3,Female,34,3,Healthcare Representative,4,Divorced,6667,No,18,9,5,1,1
31,No,Travel_Frequently,Research & Development,1,Bachelors,1956,4,Male,48,1,Research Scientist,1,Married,5003,No,21,10,10,8,8
28,Yes,Travel_Rarely,Research & Development,17,Bachelors,1960,3,Male,32,2,Laboratory Technician,4,Divorced,2367,No,12,6,4,1,0
38,No,Travel_Rarely,Sales,1,Bachelors,1961,1,Male,59,2,Sales Representative,1,Single,2858,No,14,20,1,0,0
35,No,Travel_Rarely,Sales,7,Masters,1962,3,Female,55,3,Sales Executive,4,Married,5204,Yes,11,10,10,8,0
27,No,Travel_Rarely,Sales,9,Bachelors,1965,4,Male,44,3,Sales Executive,4,Single,4105,No,14,7,7,7,0
32,No,Travel_Rarely,Research & Development,5,Masters,1966,4,Male,56,2,Manufacturing Director,4,Single,9679,No,24,8,1,0,0
31,Yes,Travel_Frequently,Sales,26,Masters,1967,1,Male,63,3,Sales Executive,4,Married,5617,Yes,11,10,10,7,0
53,Yes,Travel_Rarely,Sales,24,Masters,1968,1,Male,66,3,Sales Executive,1,Single,10448,Yes,13,15,2,2,2
54,No,Travel_Rarely,Research & Development,9,Associates,1969,1,Female,67,3,Research Scientist,3,Married,2897,No,11,9,4,3,2
33,No,Travel_Frequently,Research & Development,7,Associates,1970,4,Male,36,3,Healthcare Representative,3,Divorced,5968,No,20,9,9,7,2
43,No,Travel_Rarely,Research & Development,11,Bachelors,1971,1,Male,30,3,Healthcare Representative,3,Married,7510,No,17,10,10,9,0
38,No,Travel_Frequently,Human Resources,1,Masters,1972,4,Male,88,3,Human Resources,2,Married,2991,Yes,11,7,6,2,1
55,No,Travel_Rarely,Human Resources,26,Masters,1973,3,Male,71,4,Manager,2,Married,19636,Yes,18,35,10,9,1
31,No,Travel_Rarely,Research & Development,2,High School,1974,4,Female,59,1,Laboratory Technician,4,Divorced,1129,Yes,11,1,1,0,0
39,No,Travel_Rarely,Sales,15,Masters,1975,2,Male,77,3,Sales Executive,1,Single,13341,No,12,21,20,8,11
42,No,Non-Travel,Research & Development,23,Associates,1976,4,Male,37,2,Research Scientist,3,Single,4332,No,12,20,20,9,3
31,No,Non-Travel,Research & Development,10,Bachelors,1979,3,Female,40,3,Research Director,3,Married,11031,No,20,13,11,7,4
54,No,Travel_Rarely,Research & Development,10,Bachelors,1980,3,Female,77,3,Manufacturing Director,1,Single,4440,Yes,19,9,5,2,1
24,No,Travel_Rarely,Research & Development,1,Associates,1981,2,Male,45,2,Healthcare Representative,3,Single,4617,No,12,4,4,3,1
23,No,Travel_Rarely,Research & Development,12,Associates,1982,4,Male,78,3,Laboratory Technician,4,Single,2647,No,13,5,5,2,1
40,No,Travel_Frequently,Research & Development,11,Bachelors,1985,4,Female,73,3,Laboratory Technician,3,Married,6323,No,11,10,10,9,9
40,No,Travel_Rarely,Sales,2,Associates,1986,2,Female,92,3,Sales Executive,2,Married,5677,No,14,15,11,8,5
25,No,Travel_Rarely,Human Resources,2,Bachelors,1987,3,Female,82,3,Human Resources,2,Married,2187,No,14,6,2,0,1
30,No,Travel_Rarely,Research & Development,1,Associates,1989,4,Male,76,3,Laboratory Technician,2,Married,3748,No,13,12,12,8,1
25,No,Travel_Rarely,Research & Development,2,High School,1992,4,Male,57,3,Laboratory Technician,3,Divorced,3977,Yes,19,7,2,2,0
47,No,Travel_Rarely,Research & Development,25,Bachelors,1993,1,Male,84,3,Healthcare Representative,3,Single,8633,No,23,25,17,14,12
33,No,Non-Travel,Research & Development,1,Associates,1994,2,Male,59,2,Laboratory Technician,3,Divorced,2008,No,12,1,1,1,0
38,No,Travel_Rarely,Sales,1,Masters,1995,4,Male,86,3,Sales Executive,2,Married,4440,No,15,16,15,13,5
31,No,Travel_Rarely,Sales,2,Associates,1996,1,Male,54,3,Sales Representative,3,Married,3067,No,19,3,2,2,1
38,No,Travel_Frequently,Research & Development,6,Masters,1997,1,Male,72,2,Manufacturing Director,3,Married,5321,No,11,10,8,3,7
42,No,Travel_Rarely,Research & Development,18,Masters,1998,4,Male,35,3,Research Scientist,1,Divorced,5410,Yes,17,9,4,3,1
41,No,Travel_Rarely,Research & Development,1,Bachelors,1999,4,Male,76,3,Research Scientist,4,Married,2782,No,22,12,5,3,1
47,No,Non-Travel,Research & Development,1,High School,2000,3,Female,98,3,Research Director,2,Married,11957,No,18,14,13,8,5
35,No,Travel_Rarely,Research & Development,11,Masters,2003,4,Male,43,3,Laboratory Technician,3,Married,2660,Yes,11,5,2,2,2
22,No,Travel_Rarely,Research & Development,1,Associates,2007,4,Male,63,3,Research Scientist,3,Single,3375,No,12,4,3,2,1
35,No,Travel_Rarely,Research & Development,9,Masters,2008,2,Male,48,3,Research Scientist,3,Single,5098,No,19,10,10,7,0
33,No,Travel_Rarely,Research & Development,15,Associates,2009,2,Female,95,3,Healthcare Representative,4,Married,4878,Yes,13,10,9,7,8
32,No,Travel_Rarely,Research & Development,29,Masters,2010,3,Female,49,2,Laboratory Technician,2,Single,2837,No,13,6,6,2,4
40,No,Travel_Rarely,Research & Development,1,Masters,2012,1,Male,83,3,Laboratory Technician,4,Married,2406,No,19,8,1,0,0
32,No,Travel_Rarely,Sales,1,Masters,2013,2,Male,68,2,Sales Representative,2,Married,2269,No,14,3,2,2,2
39,No,Travel_Rarely,Research & Development,24,High School,2014,1,Male,52,3,Research Scientist,4,Single,4108,No,13,18,7,7,1
38,No,Travel_Rarely,Research & Development,10,Bachelors,2015,2,Female,99,1,Research Director,3,Married,13206,No,12,20,18,16,1
32,No,Travel_Rarely,Sales,1,Masters,2016,3,Female,48,3,Sales Executive,4,Married,10422,No,19,14,14,10,5
37,No,Travel_Rarely,Research & Development,10,Bachelors,2017,3,Female,42,4,Research Director,4,Married,13744,Yes,25,16,16,11,6
25,No,Travel_Rarely,Sales,8,Associates,2018,1,Female,85,3,Sales Executive,3,Divorced,4907,Yes,22,6,5,3,0
52,No,Non-Travel,Sales,29,Masters,2019,1,Male,40,3,Sales Representative,4,Divorced,3482,No,15,16,9,8,0
44,No,Travel_Rarely,Research & Development,1,Bachelors,2020,2,Male,42,3,Research Scientist,4,Single,2436,Yes,12,6,4,3,1
21,No,Travel_Rarely,Sales,5,High School,2021,3,Male,58,3,Sales Representative,1,Single,2380,Yes,11,2,2,2,1
39,No,Non-Travel,Research & Development,9,Bachelors,2022,4,Male,87,3,Manager,4,Single,19431,No,13,21,6,0,1
23,Yes,Travel_Frequently,Sales,9,Bachelors,2023,4,Male,33,3,Sales Representative,1,Married,1790,No,19,1,1,0,1
36,No,Travel_Rarely,Sales,3,Bachelors,2024,1,Female,94,2,Sales Executive,4,Married,7644,No,19,10,9,7,3
36,No,Travel_Frequently,Research & Development,4,Associates,2025,4,Female,97,3,Manufacturing Director,2,Divorced,5131,No,13,18,4,2,0
56,No,Non-Travel,Research & Development,1,Masters,2026,3,Male,57,3,Healthcare Representative,3,Divorced,6306,No,21,13,13,12,1
29,Yes,Travel_Rarely,Research & Development,1,Masters,2027,1,Male,36,3,Research Scientist,4,Married,4787,Yes,14,4,2,2,2
42,No,Travel_Rarely,Research & Development,2,Bachelors,2031,1,Male,56,3,Manager,3,Married,18880,No,11,24,22,6,4
56,Yes,Travel_Rarely,Research & Development,7,Associates,2032,4,Male,72,3,Laboratory Technician,3,Married,2339,No,11,14,10,9,9
41,No,Travel_Rarely,Research & Development,28,Masters,2034,1,Female,60,2,Manufacturing Director,2,Married,13570,No,23,21,20,7,0
34,No,Travel_Rarely,Sales,28,Bachelors,2035,4,Female,95,2,Sales Executive,3,Married,6712,No,21,8,8,7,1
36,No,Non-Travel,Sales,15,Masters,2036,4,Male,88,1,Sales Executive,4,Divorced,5406,No,24,15,15,12,11
41,No,Travel_Rarely,Sales,3,Bachelors,2037,3,Male,57,2,Sales Executive,2,Divorced,8938,No,11,14,5,4,0
32,No,Travel_Rarely,Research & Development,2,Bachelors,2038,4,Male,78,3,Research Scientist,1,Single,2439,No,14,4,4,2,1
35,No,Travel_Rarely,Human Resources,26,Masters,2040,3,Female,31,3,Human Resources,4,Single,8837,Yes,16,9,9,0,1
38,No,Travel_Rarely,Sales,10,Associates,2041,1,Female,100,3,Sales Executive,4,Married,5343,No,11,10,10,7,1
50,Yes,Travel_Frequently,Sales,1,Masters,2044,2,Male,94,3,Sales Executive,3,Divorced,6728,No,12,12,6,3,0
36,No,Travel_Rarely,Sales,11,Masters,2045,2,Female,100,2,Sales Executive,4,Married,6652,No,13,8,6,3,0
45,No,Travel_Rarely,Sales,20,Bachelors,2046,4,Female,50,3,Sales Executive,3,Single,4850,No,15,8,5,3,0
40,No,Travel_Rarely,Research & Development,2,Masters,2048,3,Male,52,2,Research Scientist,3,Single,2809,No,14,8,2,2,2
35,No,Travel_Frequently,Research & Development,18,Masters,2049,3,Male,80,3,Healthcare Representative,3,Married,5689,Yes,14,10,10,2,0
40,No,Travel_Rarely,Research & Development,2,Masters,2051,3,Female,98,3,Research Scientist,3,Married,2001,No,14,20,5,3,0
35,No,Travel_Rarely,Research & Development,1,Masters,2052,3,Female,62,1,Research Scientist,4,Married,2977,No,12,4,4,3,1
29,No,Travel_Rarely,Research & Development,13,Associates,2053,4,Male,46,2,Laboratory Technician,2,Married,4025,Yes,13,10,4,3,0
29,No,Travel_Rarely,Research & Development,28,Masters,2054,4,Female,73,2,Research Scientist,1,Single,3785,No,14,5,5,4,0
50,Yes,Travel_Rarely,Sales,28,Bachelors,2055,4,Male,39,2,Sales Executive,1,Divorced,10854,Yes,13,20,3,2,2
39,No,Travel_Rarely,Sales,24,High School,2056,2,Female,60,2,Sales Executive,4,Married,12031,No,11,21,20,9,9
31,No,Non-Travel,Research & Development,5,Bachelors,2057,2,Male,74,3,Manufacturing Director,1,Single,9936,No,19,10,9,4,1
26,No,Travel_Rarely,Sales,5,Bachelors,2060,4,Female,30,2,Sales Representative,3,Single,2966,No,18,5,4,2,0
36,No,Travel_Frequently,Research & Development,23,Associates,2061,3,Male,41,4,Laboratory Technician,4,Married,2571,No,17,17,5,2,0
39,No,Travel_Rarely,Research & Development,6,High School,2062,4,Male,42,2,Healthcare Representative,1,Married,9991,No,15,9,7,7,1
27,No,Travel_Rarely,Research & Development,4,Bachelors,2064,2,Male,87,4,Manufacturing Director,2,Married,6142,Yes,20,6,6,2,0
49,No,Travel_Frequently,Sales,2,Bachelors,2065,4,Male,63,2,Sales Executive,2,Married,5390,No,14,17,9,6,0
34,No,Travel_Rarely,Research & Development,8,Bachelors,2068,2,Male,82,4,Laboratory Technician,3,Married,4404,No,12,6,4,3,1
